workerid,proliferate.condition,item,item_type,maximality,response,slide_number,state,stim,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.item_comments,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
89,experiment_1,coffee,control,maximal,FALSE,16,0,Andy drank the coffee,[],30,Yes,I completed the survey assuming that Andy was indeed eating or drinking the things. But I also don't know who Andy and if he/she/they was the one doing things to the food. ,3,1,yes,Female,"I'm actually not sure he/she/they ate the banana. There weren't bite marks, but people also eat banana's by spliting them into chunks.",English,No,Chrome,Mac,1440,2560,3.83265,
89,experiment_1,cookie,critical,maximal,TRUE,17,4,Andy ate the cookie,[],30,Yes,I completed the survey assuming that Andy was indeed eating or drinking the things. But I also don't know who Andy and if he/she/they was the one doing things to the food. ,3,1,yes,Female,"I'm actually not sure he/she/they ate the banana. There weren't bite marks, but people also eat banana's by spliting them into chunks.",English,No,Chrome,Mac,1440,2560,3.83265,
89,experiment_1,tea,baseline,maximal,TRUE,18,5,Andy drank the tea,[],30,Yes,I completed the survey assuming that Andy was indeed eating or drinking the things. But I also don't know who Andy and if he/she/they was the one doing things to the food. ,3,1,yes,Female,"I'm actually not sure he/she/they ate the banana. There weren't bite marks, but people also eat banana's by spliting them into chunks.",English,No,Chrome,Mac,1440,2560,3.83265,
176,experiment_1,cookie,baseline,maximal,TRUE,3,5,Andy ate the cookie,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,whiskey,critical,partial,TRUE,4,2,Andy drank the whiskey,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,cookie,critical,maximal,TRUE,5,4,Andy ate the cookie,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,banana,control,maximal,FALSE,6,0,Andy ate the banana,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,whiskey,baseline,partial,TRUE,7,5,Andy drank the whiskey,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,apple,baseline,partial,TRUE,8,5,Andy ate the apple,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,tea,critical,maximal,TRUE,9,1,Andy drank the tea,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,soda,control,partial,FALSE,10,0,Andy drank the soda,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,tea,baseline,maximal,TRUE,11,5,Andy drank the tea,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,wing,filler,partial,TRUE,12,2,Andy ate the wing,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,coffee,control,maximal,FALSE,13,0,Andy drank the coffee,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,banana,filler,maximal,TRUE,14,3,Andy ate the banana,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,apple,critical,partial,TRUE,15,3,Andy ate the apple,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,wing,control,partial,FALSE,16,0,Andy ate the wing,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,soda,filler,partial,TRUE,17,1,Andy drank the soda,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
176,experiment_1,coffee,filler,maximal,TRUE,18,4,Andy drank the coffee,[],32,Yes,,4,-1,,Female,,english,,Chrome,Mac,800,1280,1.6606333333333334,
224,experiment_1,soda,control,partial,FALSE,3,0,Andy drank the soda,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,apple,critical,partial,TRUE,4,1,Andy ate the apple,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,tea,control,maximal,FALSE,5,0,Andy drank the tea,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,whiskey,baseline,partial,TRUE,6,5,Andy drank the whiskey,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,coffee,critical,maximal,TRUE,7,4,Andy drank the coffee,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,coffee,baseline,maximal,TRUE,8,5,Andy drank the coffee,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,soda,filler,partial,TRUE,9,2,Andy drank the soda,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,cookie,baseline,maximal,TRUE,10,5,Andy ate the cookie,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,banana,filler,maximal,FALSE,11,1,Andy ate the banana,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,wing,filler,partial,TRUE,12,3,Andy ate the wing,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,whiskey,critical,partial,FALSE,13,3,Andy drank the whiskey,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,apple,baseline,partial,TRUE,14,5,Andy ate the apple,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,wing,control,partial,FALSE,15,0,Andy ate the wing,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,banana,control,maximal,FALSE,16,0,Andy ate the banana,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,tea,filler,maximal,TRUE,17,4,Andy drank the tea,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
224,experiment_1,cookie,critical,maximal,FALSE,18,2,Andy ate the cookie,[],20,Yes,,1,1,50 cent,Male,,English,,Chrome,Windows,1080,1920,1.659333333333333,
218,experiment_1,coffee,critical,maximal,TRUE,3,3,Andy drank the coffee,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,whiskey,critical,partial,TRUE,4,4,Andy drank the whiskey,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,apple,baseline,partial,TRUE,5,5,Andy ate the apple,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,coffee,baseline,maximal,TRUE,6,5,Andy drank the coffee,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,wing,control,partial,FALSE,7,0,Andy ate the wing,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,banana,critical,maximal,TRUE,8,1,Andy ate the banana,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,soda,control,partial,FALSE,9,0,Andy drank the soda,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,wing,filler,partial,TRUE,10,4,Andy ate the wing,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,tea,control,maximal,FALSE,11,0,Andy drank the tea,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,soda,filler,partial,TRUE,12,2,Andy drank the soda,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,banana,baseline,maximal,TRUE,13,5,Andy ate the banana,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,cookie,control,maximal,FALSE,14,0,Andy ate the cookie,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,apple,critical,partial,TRUE,15,2,Andy ate the apple,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,tea,filler,maximal,TRUE,16,3,Andy drank the tea,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,whiskey,baseline,partial,TRUE,17,5,Andy drank the whiskey,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
218,experiment_1,cookie,filler,maximal,TRUE,18,1,Andy ate the cookie,[],55,Yes,Thank you!,3,2,.40,Female,"I went with it, but was concerned I did not see Andy.",,None,Chrome,Linux,640,360,7.714016666666667,
172,experiment_1,whiskey,control,partial,FALSE,3,0,Andy drank the whiskey,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,soda,baseline,partial,TRUE,4,5,Andy drank the soda,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,apple,critical,partial,TRUE,5,4,Andy ate the apple,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,coffee,filler,maximal,FALSE,6,1,Andy drank the coffee,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,wing,filler,partial,TRUE,7,4,Andy ate the wing,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,coffee,control,maximal,FALSE,8,0,Andy drank the coffee,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,tea,critical,maximal,TRUE,9,2,Andy drank the tea,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,whiskey,filler,partial,TRUE,10,3,Andy drank the whiskey,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,cookie,control,maximal,FALSE,11,0,Andy ate the cookie,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,tea,baseline,maximal,TRUE,12,5,Andy drank the tea,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,apple,baseline,partial,TRUE,13,5,Andy ate the apple,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,cookie,filler,maximal,TRUE,14,2,Andy ate the cookie,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,wing,control,partial,FALSE,15,0,Andy ate the wing,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,banana,critical,maximal,TRUE,16,3,Andy ate the banana,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,banana,baseline,maximal,TRUE,17,5,Andy ate the banana,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
172,experiment_1,soda,critical,partial,TRUE,18,1,Andy drank the soda,[],21,Yes,,2,2,0.75,Male,,english ,,Chrome,Windows,900,1600,2.699,
69,experiment_1,soda,critical,partial,TRUE,3,2,Andy drank the soda,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,tea,baseline,maximal,TRUE,4,5,Andy drank the tea,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,coffee,filler,maximal,TRUE,5,4,Andy drank the coffee,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,tea,critical,maximal,TRUE,6,3,Andy drank the tea,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,wing,filler,partial,TRUE,7,2,Andy ate the wing,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,apple,baseline,partial,TRUE,8,5,Andy ate the apple,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,soda,baseline,partial,TRUE,9,5,Andy drank the soda,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,whiskey,filler,partial,TRUE,10,3,Andy drank the whiskey,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,cookie,filler,maximal,TRUE,11,1,Andy ate the cookie,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,whiskey,control,partial,FALSE,12,0,Andy drank the whiskey,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,banana,critical,maximal,FALSE,13,1,Andy ate the banana,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,coffee,control,maximal,FALSE,14,0,Andy drank the coffee,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,cookie,control,maximal,FALSE,15,0,Andy ate the cookie,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,apple,critical,partial,TRUE,16,4,Andy ate the apple,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,wing,control,partial,FALSE,17,0,Andy ate the wing,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
69,experiment_1,banana,baseline,maximal,TRUE,18,5,Andy ate the banana,[],28,Yes,,4,1,.25,,,English,no,Chrome,Windows,768,1366,1.6352666666666666,
139,experiment_1,cookie,baseline,maximal,TRUE,3,5,Andy ate the cookie,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,apple,filler,partial,TRUE,4,2,Andy ate the apple,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,cookie,critical,maximal,TRUE,5,3,Andy ate the cookie,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,apple,control,partial,FALSE,6,0,Andy ate the apple,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,banana,filler,maximal,FALSE,7,1,Andy ate the banana,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,wing,critical,partial,TRUE,8,4,Andy ate the wing,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,banana,control,maximal,FALSE,9,0,Andy ate the banana,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,coffee,control,maximal,FALSE,10,0,Andy drank the coffee,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,wing,baseline,partial,TRUE,11,5,Andy ate the wing,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,whiskey,control,partial,FALSE,12,0,Andy drank the whiskey,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,coffee,filler,maximal,TRUE,13,4,Andy drank the coffee,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,tea,critical,maximal,TRUE,14,2,Andy drank the tea,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,soda,critical,partial,TRUE,15,1,Andy drank the soda,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,tea,baseline,maximal,TRUE,16,5,Andy drank the tea,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,whiskey,filler,partial,TRUE,17,3,Andy drank the whiskey,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
139,experiment_1,soda,baseline,partial,TRUE,18,5,Andy drank the soda,[],53,Yes,,3,2,.50,Male,,english,no,Chrome,Windows,1080,1920,2.397783333333334,
146,experiment_1,soda,baseline,partial,TRUE,3,5,Andy drank the soda,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,soda,critical,partial,TRUE,4,2,Andy drank the soda,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,cookie,critical,maximal,TRUE,5,3,Andy ate the cookie,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,tea,critical,maximal,TRUE,6,4,Andy drank the tea,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,apple,critical,partial,TRUE,7,1,Andy ate the apple,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,cookie,baseline,maximal,TRUE,8,5,Andy ate the cookie,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,coffee,control,maximal,FALSE,9,0,Andy drank the coffee,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,banana,filler,maximal,TRUE,10,4,Andy ate the banana,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,whiskey,filler,partial,TRUE,11,2,Andy drank the whiskey,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,wing,control,partial,FALSE,12,0,Andy ate the wing,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,banana,control,maximal,FALSE,13,0,Andy ate the banana,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,tea,baseline,maximal,TRUE,14,5,Andy drank the tea,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,apple,baseline,partial,TRUE,15,5,Andy ate the apple,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,wing,filler,partial,TRUE,16,3,Andy ate the wing,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,coffee,filler,maximal,FALSE,17,1,Andy drank the coffee,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
146,experiment_1,whiskey,control,partial,FALSE,18,0,Andy drank the whiskey,[],34,Yes,,3,1,0.25,Female,,English,No,Chrome,Mac,1080,1920,2.144433333333333,
119,experiment_1,apple,critical,partial,TRUE,3,4,Andy ate the apple,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,soda,filler,partial,TRUE,4,4,Andy drank the soda,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,cookie,baseline,maximal,TRUE,5,5,Andy ate the cookie,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,coffee,baseline,maximal,TRUE,6,5,Andy drank the coffee,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,wing,filler,partial,TRUE,7,3,Andy ate the wing,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,wing,control,partial,FALSE,8,0,Andy ate the wing,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,banana,filler,maximal,FALSE,9,2,Andy ate the banana,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,soda,control,partial,FALSE,10,0,Andy drank the soda,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,apple,baseline,partial,TRUE,11,5,Andy ate the apple,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,whiskey,baseline,partial,TRUE,12,5,Andy drank the whiskey,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,tea,control,maximal,FALSE,13,0,Andy drank the tea,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,cookie,critical,maximal,FALSE,14,2,Andy ate the cookie,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,whiskey,critical,partial,TRUE,15,3,Andy drank the whiskey,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,coffee,critical,maximal,FALSE,16,1,Andy drank the coffee,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,banana,control,maximal,FALSE,17,0,Andy ate the banana,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
119,experiment_1,tea,filler,maximal,FALSE,18,1,Andy drank the tea,[],56,Yes,,2,2,.55,Female,,English,no,Chrome,Windows,739,1313,2.291183333333333,
104,experiment_1,coffee,baseline,maximal,TRUE,3,5,Andy drank the coffee,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,whiskey,control,partial,FALSE,4,0,Andy drank the whiskey,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,cookie,baseline,maximal,TRUE,5,5,Andy ate the cookie,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,banana,filler,maximal,TRUE,6,3,Andy ate the banana,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,apple,filler,partial,TRUE,7,4,Andy ate the apple,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,coffee,critical,maximal,TRUE,8,3,Andy drank the coffee,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,soda,baseline,partial,TRUE,9,5,Andy drank the soda,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,tea,control,maximal,FALSE,10,0,Andy drank the tea,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,banana,control,maximal,FALSE,11,0,Andy ate the banana,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,whiskey,filler,partial,TRUE,12,2,Andy drank the whiskey,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,wing,critical,partial,FALSE,13,1,Andy ate the wing,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,apple,control,partial,TRUE,14,0,Andy ate the apple,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,cookie,critical,maximal,TRUE,15,2,Andy ate the cookie,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,tea,filler,maximal,FALSE,16,1,Andy drank the tea,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,soda,critical,partial,TRUE,17,4,Andy drank the soda,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
104,experiment_1,wing,baseline,partial,TRUE,18,5,Andy ate the wing,[],34,Yes,,3,2,.54,Female,,english,none,Chrome,Windows,1080,1920,2.0434666666666668,
219,experiment_1,apple,baseline,partial,TRUE,3,5,Andy ate the apple,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,cookie,control,maximal,FALSE,4,0,Andy ate the cookie,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,soda,critical,partial,FALSE,5,2,Andy drank the soda,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,apple,critical,partial,TRUE,6,4,Andy ate the apple,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,soda,baseline,partial,TRUE,7,5,Andy drank the soda,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,banana,critical,maximal,FALSE,8,1,Andy ate the banana,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,tea,critical,maximal,TRUE,9,3,Andy drank the tea,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,whiskey,control,partial,FALSE,10,0,Andy drank the whiskey,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,wing,control,partial,FALSE,11,0,Andy ate the wing,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,banana,baseline,maximal,TRUE,12,5,Andy ate the banana,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
